Electrometer log file from 2017-11-01 11:25:25.217000

OK> m = 0OK> r = 1OK> n = 1OK> p = 10000002017-11-01 11:25:50.563000		-0.082		-0.200		-0.200		-0.200
2017-11-01 11:25:51.063000		-0.193		-0.200		-0.200		-0.200
2017-11-01 11:25:52.063000		-0.146		-0.200		-0.200		-0.200
2017-11-01 11:25:53.064000		-0.071		-0.200		-0.200		-0.200
2017-11-01 11:25:54.064000		+0.007		-0.200		-0.200		-0.200
2017-11-01 11:25:55.064000		-0.021		-0.200		-0.200		-0.200
2017-11-01 11:25:56.064000		-0.021		-0.200		-0.200		-0.200
2017-11-01 11:25:57.064000		-0.036		-0.200		-0.200		-0.200
2017-11-01 11:25:58.064000		-0.023		-0.200		-0.200		-0.200
2017-11-01 11:25:59.064000		-0.029		-0.200		-0.200		-0.200
2017-11-01 11:26:00.064000		-0.024		-0.200		-0.200		-0.200
2017-11-01 11:26:01.065000		-0.025		-0.200		-0.200		-0.200
2017-11-01 11:26:02.065000		-0.028		-0.200		-0.200		-0.200

Offset		CH1			CH2			CH3			CH4
-0.027 pA	-0.200 pA	-0.200 pf	-0.200 pA

IP				Porta
10.2.111.52		5757

Full Scale: 50.000 pA	 Resolution: 47.874 aA

Datetime						CH1(pA)		CH2(pA)		CH3(pA)		CH4(pA)
2017-11-01 11:26:17.770000		+0.005		+0.000		+0.000		+0.000
2017-11-01 11:26:18.066000		-0.017		+0.000		+0.000		+0.000
2017-11-01 11:26:19.067000		-0.015		+0.000		+0.000		+0.000
2017-11-01 11:26:20.067000		-0.036		+0.000		+0.000		+0.000
2017-11-01 11:26:21.067000		-0.030		+0.000		+0.000		+0.000
2017-11-01 11:26:22.067000		-0.037		+0.000		+0.000		+0.000
2017-11-01 11:26:23.067000		-0.035		+0.000		+0.000		+0.000
2017-11-01 11:26:24.067000		-0.016		+0.000		+0.000		+0.000
2017-11-01 11:26:25.067000		-0.002		+0.000		+0.000		+0.000
2017-11-01 11:26:26.052000		-0.035		+0.000		+0.000		+0.000
2017-11-01 11:26:27.067000		-0.022		+0.000		+0.000		+0.000
