x0000,y0000
475,-0.000109793669,
476,-0.001565753193,
477,-0.002845088118,
478,-0.004038497564,
479,-0.00473544868,
480,-0.004740222318,
481,-0.004544503169,
482,-0.003857099328,
483,-0.002964429063,
484,-0.001551432279,
485,-0.000109793669,
486,0.0006062519983,
487,0.001494148626,
488,0.001723283239,
489,0.0002720973536,
490,-0.0007399138562,
491,-0.002100400624,
492,-0.003413151014,
493,-0.004167385784,
494,-0.004850015987,
495,-0.004897752364,
496,-0.0044347095,
497,-0.003503850132,
498,-0.002835540843,
499,-0.001026332123,
500,3.818910226e-05,
501,0.001026332123,
502,0.001675546862,
503,0.001990606955,
504,0.001751925066,
505,0.001064521225,
506,0.0001575300468,
507,-0.001179088532,
508,-0.002596858953,
509,-0.003537265597,
510,-0.004558824082,
511,-0.004678165026,
512,-0.004716354129,
513,-0.004105328493,
514,-0.003479981943,
515,-0.002162457915,
516,-0.0007733293207,
517,0.0002243609758,
518,0.001393902232,
519,0.001732830515,
520,0.001885586924,
521,0.001427317697,
522,0.000787650234,
523,-0.0003914382981,
524,-0.001642131397,
525,-0.002720973536,
526,-0.003871420241,
527,-0.004506314066,
528,-0.00490729964,
529,-0.004463351326,
530,-0.003966892997,
531,-0.00288327722,
532,-0.001790114168,
533,-0.0004869110538,
534,0.000634893825,
535,0.001327071303,
536,0.001723283239,
537,0.001651678673,
538,0.001288882201,
539,0.0003914382981,
540,-0.000744687494,
541,-0.002014475144,
542,-0.003274715519,
543,-0.003795042037,
544,-0.003799815675,
545,-0.004320142193,
546,-0.004816600522,
547,-0.003866646603,
548,-0.002768709914,
549,-0.00139867587,
550,5.25100156e-05,
551,0.00114089943,
552,0.001580074106,
553,0.00206698516,
554,0.001608715933,
555,0.001155220343,
556,0.0001575300468,
557,-0.001279334926,
558,-0.002491838922,
559,-0.003699569281,
560,-0.004358331295,
561,-0.004892978727,
562,-0.004663844113,
563,-0.004449030413,
564,-0.003284262794,
565,-0.002095626986,
566,6.168279928,
567,7.023916312,
568,7.977932596,
569,8.895172775,
570,9.646376285,
571,10.12578318,
572,10.26587035,
573,10.04737141,
574,9.500517782,
575,8.702179373,
576,7.764412552,
577,6.818559188,
578,5.998166572,
579,5.417897484,
580,5.15980121,
581,5.260439042,
582,5.704941098,
583,6.431111651,
584,7.336589586,
585,8.294400913,
586,9.169719005,
587,9.839980712,
588,10.2106871,
589,10.22982939,
590,9.895221248,
591,9.253310176,
592,8.394246321,
593,7.43867383,
594,6.521023119,
595,5.770020102,
596,5.291295837,
597,5.152001086,
598,5.372734097,
599,5.921196437,
600,6.721153109,
601,7.65912997,
602,8.603866303,
603,9.4229223,
604,10.00110053,
605,10.25681476,
606,10.1548069,
607,8.543766203,
608,7.595502152,
609,6.661983869,
610,5.875865972,
611,5.346841886,
612,5.149533116,
613,5.312552846,
614,5.811617581,
615,6.577223156,
616,7.501303958,
617,8.454561234,
618,9.302683912,
619,9.926736805,
620,10.23879428,
621,10.19580767,
622,9.803266664,
623,9.115638462,
624,8.231078608,
625,7.272169345,
626,6.37453927,
627,5.664140816,
628,5.240523425,
629,5.164054522,
630,5.445279071,
631,6.043883701,
632,6.876458641,
633,7.825706061,
634,8.757921141,
635,9.542816986,
636,10.06927763,
637,10.26448123,
638,10.10051631,
639,9.60052072,
640,8.833807661,
641,7.909631387,
642,6.956450489,
643,6.108547399,
644,5.485186683,
645,5.174389448,
646,5.219280737,
647,5.614308811,
648,6.303302273,
649,7.189251256,
650,8.147921837,
651,9.044411013,
652,9.752985937,
653,10.17431198,
654,10.24896213,
655,9.966778079,
656,9.366999133,
657,8.534061398,
658,7.584957187,
659,6.65265618,
660,5.868505023,
661,5.342550386,
662,5.148478142,
663,5.315016043,
664,5.817255248,
665,6.585209452,
666,7.510345228,
667,8.462977157,
668,9.309118775,
669,9.93078485,
670,10.2395151,
671,10.19264752,
672,9.796688591,
673,9.107174803,
674,8.22082006,
675,7.262292688,
676,6.365956269,
677,5.657596158,
678,5.237286899,
679,5.164321845,
680,5.448992961,
681,6.050614531,
682,6.884946169,
683,7.834866672,
684,8.76600291,
685,9.548879506,
686,10.07269078,
687,10.26399431,
688,10.09630119,
689,9.593126355,
690,8.824928695,
691,7.899344197,
692,6.9466884,
693,6.100556329,
694,5.480336667,
695,5.172508634,
696,5.221381138,
697,5.619383188,
698,6.31088281,
699,7.198230469,
700,8.156991749,
701,9.05235912,
702,9.758805002,
703,10.17646489,
704,10.24734387,
705,9.962104687,
706,9.359638184,
707,8.524509348,
708,7.574698639,
709,6.643228246,
710,5.86108679,
711,5.338158639,
712,5.147962589,
713,5.318095039,
714,5.823551676,
715,6.593391467,
716,7.519725426,
717,8.471951596,
718,9.316708859,
719,9.935066803,
720,10.24086604,
721,10.19004112,
722,9.790941131,
723,9.098868673,
724,8.210976819,
725,7.252268049,
726,6.357239606,
727,5.65150977,
728,5.234771192,
729,5.165099948,
730,6.453619353,
731,7.36293052,
732,8.320522259,
733,10.21438667,
734,10.2230365,
735,9.878093436,
736,9.228095821,
737,8.364578162,
738,7.408189379,
739,6.493488776,
740,5.749178399,
741,5.279796143,
742,8.527177812,
743,9.360654969,
744,9.962629788,
745,10.24725317,
746,10.1756486,
747,9.75700534,
748,9.050153699,
749,8.154781555,
750,7.19579114,
751,6.308763315,
752,5.617712415,
753,5.220383448,
754,5.172580239,
755,5.480618311,
756,6.101749739,
757,6.948067981,
758,7.900862214,
759,8.826427617,
760,9.594205197,
761,10.09668308,
762,10.26356469,
763,10.07158807,
764,9.546860258,
765,8.763892962,
766,7.832222076,
767,6.882253837,
768,6.048748038,
769,6.048748038,
770,6.366901449,
771,7.263715232,
772,8.222137584,
773,9.108239324,
774,9.797352127,
775,10.19276687,
776,10.23880383,
777,9.929023378,
778,9.307562569,
779,8.460260958,
780,7.507652896,
781,6.582603046,
782,5.815264641,
783,5.313230702,
784,5.147685718,
785,5.34235944,
786,5.869001481,
787,6.653701607,
788,7.586002613,
789,8.535001804,
790,9.367495592,
791,9.966873552,
792,10.24854682,
793,10.17317586,
794,9.751071708,
795,9.041733002,
796,8.14509107,
797,7.186315469,
798,6.300614715,
799,5.612241826,
800,5.217820004,
801,5.173597024,
802,5.485306024,
803,6.10924435,
804,6.95714744,
805,7.910328338,
806,8.834962882,
807,9.600501625,
808,10.09979072,
809,10.26318757,
810,10.06759254,
811,9.540076918,
812,8.754932844,
813,7.822421798,
814,6.873541948,
815,6.041205691,
816,5.443054556,
817,5.16256992,
818,5.239836022,
819,5.664112174,
820,6.375107333,
821,7.272995184,
822,8.231627576,
823,9.115967843,
824,9.802722469,
825,10.19468109,
826,10.23710441,
827,9.924120852,
828,9.299581047,
829,8.450928496,
830,7.497914675,
831,6.57367157,
832,5.808619737,
833,5.310022818,
834,5.148153534,
835,5.346130614,
836,5.875603422,
837,6.662437364,
838,10.15051062,
839,9.97839234,
840,8.57449411,
841,6.699251659,
842,5.369860367,
843,5.307507111,
844,6.546480929,
845,8.413655932,
846,9.89702091,
847,10.19228473,
848,9.140251339,
849,7.309919272,
850,5.694267244,
851,5.169128899,
852,6.020979787,
853,7.786032357,
854,9.507071987,
855,10.25167833,
856,9.61630714,
857,7.945070874,
858,6.143442691,
859,5.189230687,
860,8.107551183,
861,10.24130521,
862,9.387568739,
863,7.621943332,
864,5.901319009,
865,5.158927635,
866,5.799015178,
867,7.472404355,
868,9.272199461,
869,10.22248276,
870,9.808565402,
871,8.254837003,
872,6.40266077,
873,5.256901777,
874,5.439994654,
875,6.851917369,
876,8.72633398,
877,10.04748597,
878,10.09911287,
879,8.853327066,
880,6.984987296,
881,5.507288626,
882,5.222001711,
883,6.284465498,
884,8.11717961,
885,9.726697514,
886,10.24023592,
887,9.380164826,
888,7.612276716,
889,5.894464065,
890,5.158521876,
891,5.80536889,
892,7.482180765,
893,9.279880244,
894,10.22387189,
895,9.803161644,
896,8.244778948,
897,6.394311677,
898,5.25413784,
899,5.444467552,
900,6.860638805,
901,8.735146116,
902,10.05117122,
903,10.09556128,
904,8.844662914,
905,6.97565006,
906,5.502324042,
907,5.22396845,
908,6.292413605,
909,8.126707791,
910,9.732373369,
911,10.23902819,
912,9.372923218,
913,7.602648288,
914,5.887465912,
915,5.158407308,
916,5.81158894,
917,7.491723267,
918,9.287169589,
919,10.22535649,
920,9.797681508,
921,8.689218946,
922,7.750869741,
923,6.806052257,
924,5.987425887,
925,5.410355137,
926,5.155271028,
927,5.259656166,
928,5.707695487,
929,6.436224217,
930,7.343134244,
931,8.300912155,
932,9.174798155,
933,9.842453456,
934,10.20996628,
935,10.22552357,
936,9.887583428,
937,9.242970476,
938,8.382202433,
939,7.426448544,
940,6.509819391,
941,5.760974058,
942,5.2852906,
943,5.150153689,
944,5.374290303,
945,5.925822092,
946,6.727535463,
947,7.666414542,
948,8.610611453,
949,9.427920299,
950,10.00305295,
951,10.25535403,
952,10.14987573,
953,9.700853039,
954,8.971536659,
955,8.064407044,
956,7.106557529,
957,6.233191855,
958,5.565889803,
959,5.199861579,
960,5.185588402,
961,5.526344988,
962,6.172805337,
963,7.034614034,
964,7.990606604,
965,8.906639053,
966,9.65362744,
967,10.12687634,
968,10.26025178,
969,10.03493608,
970,9.482339769,
971,8.6799199,
972,7.740744856,
973,6.796409509,
974,5.979888313,
975,5.405514668,
976,5.154340169,
977,5.262152778,
978,5.713533646,
979,6.444683103,
980,7.352729256,
981,8.310320995,
982,9.182646016,
983,9.847666269,
984,10.21152249,
985,10.22391485,
986,9.234793235,
987,8.372636062,
988,7.41645732,
989,6.501007255,
990,5.754601252,
991,5.281872676,
992,5.150378049,
993,5.378037609,
994,5.932848887,
995,6.736381013,
996,9.435271701,
997,10.00745425,
998,10.25617032,
999,10.14685879,
1000,9.694795293,
1001,8.962977526,
1002,8.054702239,
1003,7.097115273,
1004,6.224895272,
1005,5.147198807,
1006,5.316892083,
1007,5.822673327,
1008,6.592575175,
1009,7.518870945,
1010,8.471144852,
1011,9.31572549,
1012,9.934207548,
1013,10.23953419,
1014,10.18911981,
1015,9.789800232,
1016,9.097799378,
1017,8.209869335,
1018,7.251236943,
1019,6.356337389,
1020,5.650383192,
1021,5.233625519,
1022,5.164255015,
1023,5.452215166,
1024,6.056848902,
1025,6.892927691,
1026,7.843234859,
1027,8.773860318,
1028,9.554373964,
1029,10.07500122,
1030,10.26281523,
1031,10.09195718,
1032,9.585512403,
1033,8.814741752,
1034,7.888283679,
1035,6.935962036,
1036,6.092078348,
1037,5.474078427,
1038,5.169759019,
1039,5.222173562,
1040,5.62380835,
1041,6.317985983,
1042,7.20670845,
1043,8.165288332,
1044,9.059433651,
1045,9.763039218,
1046,10.17743394,
1047,10.24526256,
1048,9.955999205,
1049,9.350735349,
1050,8.513825947,
1051,7.563809971,
1052,5.853272345,
1053,5.333351586,
1054,5.146907615,
1055,5.320333875,
1056,5.829227531,
1057,6.601143855,
1058,7.528360937,
1059,8.480272047,
1060,9.323014835,
1061,9.938694768,
1062,10.24066077,
1063,10.18655636,
1064,9.78407664,
1065,9.089388228,
1066,8.199959263,
1067,7.24168012,
1068,6.347849861,
1069,5.64476462,
1070,5.231128906,
1071,5.165644143,
1072,5.456793085,
1073,6.064338739,
1074,6.902202869,
1075,7.85292057,
1076,8.782486281,
1077,9.561152529,
1078,10.07849552,
1079,10.26278658,
1080,10.08813827,
1081,9.578504703,
1082,8.805800728,
1083,7.878688667,
1084,6.926658215,
1085,6.083934522,
1086,5.469276148,
1087,5.168689724,
1088,5.224555607,
1089,5.629469885,
1090,6.325948411,
1091,7.216188894,
1092,8.17482606,
1093,9.067157397,
1094,9.768743715,
1095,10.18022174,
1096,10.24401664,
1097,9.951091905,
1098,9.342949546,
1099,8.504431428,
1100,7.55401924,
1101,6.624630153,
1102,5.846465137,
1103,5.329456297,
1104,5.146988767,
1105,5.323871141,
1106,5.835557375,
1107,6.609626609,
1108,7.537827061,
1109,8.489394469,
1110,9.330351916,
1111,9.94343499,
1112,10.24187328,
1113,10.18400247,
1114,9.778281444,
1115,9.080981852,
1116,8.19061248,
1117,7.231784369,
1118,6.339290728,
1119,5.228684804,
1120,5.166283811,
1121,5.461552402,
1122,6.071594669,
1123,6.911167761,
1124,7.86222439,
1125,8.79118385,
1126,9.567210276,
1127,10.08182275,
1128,10.2627293,
1129,10.08438142,
1130,9.571740458,
1131,8.796902668,
1132,6.917082298,
1133,5.464254281,
1134,5.226990162,
1135,5.635007304,
1136,6.333944254,
1137,8.184359015,
1138,9.774071095,
1139,10.24245566,
1140,9.335478803,
1141,8.495161023,
1142,7.543985053,
1143,6.615187897,
1144,5.839915706,
1145,5.325842653,
1146,5.146711896,
1147,5.327332028,
1148,5.842149769,
1149,6.618352819,
1150,7.547507998,
1151,8.399693041,
1152,8.849374494,
1153,9.25834159,
1154,9.611991772,
1155,10.10658838,
1156,10.2301349,
1157,10.26399909,
1158,10.20782769,
1159,10.06210763,
1160,9.833564943,
1161,9.529441253,
1162,9.160486789,
1163,8.739709713,
1164,7.805351269,
1165,7.323915578,
1166,6.855994055,
1167,6.418609494,
1168,6.02645515,
1169,5.693723049,
1170,5.432313871,
1171,5.251450282,
1172,5.15430198,
1173,5.415572723,
1174,5.671277404,
1175,6.386740688,
1176,7.2875691,
1177,8.246860254,
1178,9.129758883,
1179,9.813114679,
1180,10.19951679,
1181,10.23583463,
1182,9.916912659,
1183,9.287212551,
1184,8.435084792,
1185,7.480328594,
1186,6.557245482,
1187,5.794857339,
1188,5.509174212,
1189,5.301091342,
1190,5.178241773,
1191,5.145303673,
1192,5.202635062,
1193,5.579227347,
1194,6.254329523,
1195,7.133070313,
1196,8.09182682,
1197,8.996364349,
1198,9.719274507,
1199,10.15943255,
1200,10.15943255,
1201,9.580504857,
1202,7.87890348,
1203,7.396847216,
1204,6.08290819,
1205,5.467228257,
1206,5.16596875,
1207,5.222011258,
1208,5.626820516,
1209,6.324048503,
1210,7.214675651,
1211,8.174267544,
1212,8.637257899,
1213,9.067797064,
1214,9.449802654,
1215,9.769989635,
1216,10.01661008,
1217,10.18178272,
1218,10.25887697,
1219,10.24572083,
1220,9.953235268,
1221,9.344696698,
1222,8.505686895,
1223,7.553909446,
1224,6.623503574,
1225,5.84499963,
1226,5.547950472,
1227,5.191283352,
1228,5.188061146,
1229,5.538656199,
1230,6.193900042,
1231,7.06089291,
1232,8.018389176,
1233,8.489007804,
1234,8.931862955,
1235,9.672893842,
1236,10.13735448,
1237,10.26015154,
1238,10.02401877,
1239,9.462624645,
1240,8.653712629,
1241,8.191194864,
1242,7.711816611,
1243,7.231779595,
1244,6.768292782,
1245,6.338560362,
1246,5.956807775,
1247,5.6370361,
1248,5.39038701,
1249,5.226216833,
1250,5.163634442,
1251,5.268344186,
1252,5.728823608,
1253,6.467706358,
1254,7.379752819,
1255,7.861365135,
1256,8.791155208,
1257,9.568398911,
1258,9.864054167,
1259,10.21880229,
1260,10.21987158,
1261,9.868350441,
1262,9.011191268,
1263,8.108711177,
1264,7.627876964,
1265,6.690988492,
1266,5.89647854,
1267,5.3557304,
1268,5.145513713,
1269,5.294942896,
1270,5.500075659,
1271,6.134396647,
1272,6.98959863,
1273,7.944626925,
1274,8.866029716,
1275,9.624474834,
1276,10.11285617,
1277,10.26312074,
1278,10.05439343,
1279,9.82222278,
1280,9.144094117,
1281,8.721870629,
1282,8.263620496,
1283,7.785254254,
1284,6.837467567,
1285,6.401448266,
1286,6.011418191,
1287,5.68113974,
1288,5.423377621,
1289,5.24551665,
1290,5.155452426,
1291,5.155461974,
1292,5.245941504,
1293,5.682791419,
1294,6.403152454,
1295,7.306319949,
1296,8.265410611,
1297,9.145645549,
1298,9.823578493,
1299,10.2036078,
1300,10.23270312,
1301,9.906864151,
1302,9.27130679,
1303,8.415961599,
1304,7.460580054,
1305,6.539463681,
1306,5.781701193,
1307,5.294341418,
1308,5.145045896,
1309,5.356699448,
1310,5.897633761,
1311,6.692315563,
1312,7.629786419,
1313,8.577310556,
1314,9.012661548,
1315,9.730893541,
1316,10.16449738,
1317,10.25359733,
1318,10.16134201,
1319,9.723904936,
1320,9.393263688,
1321,9.002422095,
1322,8.099058881,
1323,7.139820237,
1324,6.259924226,
1325,5.583108314,
1326,5.204081475,
1327,5.176656925,
1328,5.504777692,
1329,6.142153809,
1330,6.99869241,
1331,6.99869241,
1332,9.463479127,
1333,10.02465844,
1334,10.26001787,
1335,10.13656683,
1336,9.67144743,
1337,8.929776875,
1338,8.016050094,
1339,7.058687489,
1340,6.191498902,
1341,5.537477111,
1342,5.187211439,
1343,5.191364503,
1344,5.548699933,
1345,6.209242514,
1346,6.62511229,
1347,7.555837996,
1348,8.507152401,
1349,8.948422704,
1350,9.345684841,
1351,9.684861352,
1352,10.14305897,
1353,10.14305897,
1354,9.61677973,
1355,8.855728206,
1356,7.932960155,
1357,6.97784116,
1358,6.124930524,
1359,5.493903345,
1360,5.173305832,
1361,5.208544826,
1362,5.595128334,
1363,6.277978125,
1364,7.160991321,
1365,8.119943546,
1366,9.020876979,
1367,9.736669643,
1368,10.16718017,
1369,10.25129166,
1370,9.978611927,
1371,9.385501753,
1372,8.556798234,
1373,7.608209576,
1374,6.672872536,
1375,5.882424951,
1376,5.348006654,
1377,5.144396681,
1378,5.301287061,
1379,5.796055522,
1380,6.558491402,
1381,7.482080519,
1382,8.43666964,
1383,9.28812909,
1384,9.917466401,
1385,10.23551479,
1386,10.19873869,
1387,9.811300696,
1388,9.127925806,
1389,8.244554587,
1390,7.284876768,
1391,6.384353869,
1392,5.669296345,
1393,5.239659397,
1394,5.157151842,
1395,5.432595515,
1396,6.027471935,
1397,6.857445241,
1398,7.806721303,
1399,8.741160899,
1400,9.530181167,
1401,10.06255635,
1402,10.26375086,
1403,10.10559547,
1404,9.610273262,
1405,8.846844466,
1406,7.923245802,
1407,6.968422772,
1408,6.117163815,
1409,5.488628475,
1410,5.171692342,
1411,5.210907777,
1412,5.600770774,
1413,6.285935779,
1414,7.170194894,
1415,8.129643578,
1416,9.029230845,
1417,9.742798994,
1418,10.16963859,
1419,10.25059949,
1420,9.852325339,
1421,9.188670347,
1422,8.316483761,
1423,7.356748659,
1424,6.294093926,
1425,5.501550713,
1426,5.147633208,
1427,5.431425974,
1428,6.334092237,
1429,7.609379117,
1430,8.91062504,
1431,9.922683987,
1432,10.2551249,
1433,9.687334097,
1434,8.419484544,
1435,6.899123873,
1436,5.663014237,
1437,5.147418394,
1438,5.535496051,
1439,6.689265209,
1440,8.201419996,
1441,9.537957423,
1442,10.22710842,
1443,9.96607158,
1444,8.714361697,
1445,6.981655296,
1446,5.497431064,
1447,5.210268109,
1448,6.276154595,
1449,8.116568585,
1450,9.732812544,
1451,10.24973546,
1452,9.386943392,
1453,7.611412687,
1454,5.886348881,
1455,5.146998314,
1456,5.795439723,
1457,7.478996749,
1458,9.284372237,
1459,10.23293703,
1460,9.811505963,
1461,8.247361486,
1462,6.388716974,
1463,5.242957981,
1464,5.433111068,
1465,6.855220726,
1466,8.737275158,
1467,10.05946303,
1468,10.10482691,
1469,8.84852956,
1470,6.805928142,
1471,5.316328793,
1472,5.511265066,
1473,7.383285311,
1474,9.500694407,
1475,10.24249385,
1476,8.86938081,
1477,6.463433952,
1478,5.157085011,
1479,6.110490269,
1480,8.476983011,
1481,10.15811025,
1482,9.664864584,
1483,7.433924061,
1484,5.442749043,
1485,5.457256128,
1486,7.464551721,
1487,9.684684728,
1488,10.14940791,
1489,8.447248021,
1490,6.086450229,
1491,5.159949193,
1492,5.574682844,
1493,7.692593171,
1494,9.820952992,
1495,10.07321588,
1496,8.226324064,
1497,5.916484856,
1498,5.192085323,
1499,6.696072416,
1500,9.093574708,
1501,10.25973623,
1502,9.161188514,
1503,6.771238117,
1504,5.207876517,
1505,5.859153466,
1506,8.146833448,
1507,10.04145687,
1508,9.865390786,
1509,7.773988469,
1510,7.773988469,
1511,5.607114939,
1512,7.750421019,
1513,9.85286476,
1514,10.05082752,
1515,8.169575058,
1516,5.875632064,
1517,5.203007406,
1518,6.749331893,
1519,9.141874376,
1520,10.25993672,
1521,9.113356663,
1522,6.717754279,
1523,5.196152462,
1524,5.899906012,
1525,8.203338998,
1526,10.06411733,
1527,9.833961155,
1528,7.716141526,
1529,5.587490514,
1530,5.336444903,
1531,7.185680575,
1532,9.494264317,
1533,10.21641069,
1534,8.712585903,
1535,6.31491176,
1536,5.148544973,
1537,6.250104854,
1538,8.640690145,
1539,10.20092024,
1540,9.549170698,
1541,7.262034912,
1542,7.262034912,
1543,5.544976496,
1544,7.638145059,
1545,9.790081876,
1546,10.09346088,
1547,8.279616957,
1548,5.955795763,
1549,5.182456895,
1550,6.646297695,
1551,9.047743012,
1552,10.25829936,
1553,9.205774291,
1554,6.822182379,
1555,5.220149539,
1556,5.822062301,
1557,8.092709943,
1558,10.01926423,
1559,9.894457466,
1560,7.828427034,
1561,5.652488366,
1562,5.296227005,
1563,7.076168551,
1564,9.412453712,
1565,10.23481784,
1566,8.814803809,
1567,6.410164928,
1568,5.152836473,
1569,6.159081128,
1570,8.535145013,
1571,10.17469865,
1572,9.625200427,
1573,7.373112689,
1574,5.414594127,
1575,5.487129553,
1576,7.526036175,
1577,9.723112512,
1578,10.13102463,
1579,8.388517955,
1580,6.039406029,
1581,5.166369736,
1582,6.544900855,
1583,8.951029111,
1584,10.2517738,
1585,9.295198847,
1586,6.92855335,
1587,5.249254409,
1588,5.747717666,
1589,7.981484183,
1590,9.969074199,
1591,9.949822117,
1592,7.940626617,
1593,5.721266939,
1594,5.260968916,
1595,6.967811747,
1596,9.327210862,
1597,10.24823654,
1598,8.914916541,
1599,6.508511414,
1600,5.161777497,
1601,6.070754508,
1602,8.428015034,
1603,10.14331198,
1604,9.697516266,
1605,7.484725114,
1606,5.466655421,
1607,5.433535922,
1608,7.414123011,
1609,9.652114197,
1610,10.16396273,
1611,5.14024839,
1612,5.142601794,
1613,5.143036195,
1614,5.143064836,
1615,5.143255782,
1616,5.143504011,
1617,10.27281122,
1618,10.26708763,
1619,10.26654344,
1620,8.397988853,
1621,5.142091014,
1622,5.1430171,
1623,5.142835702,
1624,10.26802326,
1625,10.26669142,
1626,10.26669142,
1627,10.26669142,
1628,5.143088705,
1629,10.26944104,
1630,10.2669492,
1631,10.26622838,
1632,5.135947342,
1633,5.142238997,
1634,5.14306961,
1635,6.551402549,
1636,6.551402549,
1637,10.26591809,
1638,5.140334316,
1639,5.142549284,
1640,5.143184177,
1641,10.27025733,
1642,10.26685372,
1643,10.26629998,
1644,6.056352443,
1645,5.141933484,
1646,5.142969364,
1647,10.27199016,
1648,10.2666771,
1649,10.26598015,
1650,5.14019588,
1651,5.142420395,
1652,5.143079157,
1653,10.27117864,
1654,10.26689191,
1655,10.26614245,
1656,7.450140108,
1657,5.142000315,
1658,5.14285957,
1659,5.143356028,
1660,10.26759841,
1661,10.26630953,
1662,10.26617109,
1663,5.14098353,
1664,5.142530189,
1665,5.143012326,
1666,10.26928351,
1667,10.26685372,
1668,10.26590854,
1669,5.137498775,
1670,5.142267639,
1671,5.142835702,
1672,7.499174916,
1673,10.26735496,
1674,10.26635249,
1675,10.26619496,
1676,5.141542046,
1677,5.143031421,
1678,5.142902533,
1679,10.2684147,
1680,10.26641455,
1681,10.26612813,
1682,5.139728064,
1683,5.142525415,
1684,5.143203272,
1685,10.27211905,
1686,10.2670399,
1687,10.26643364,
1688,8.370106034,
1689,5.141818917,
1690,5.142616114,
1691,5.14338467,
1692,10.26762228,
1693,10.26660072,
1694,10.26592764,
1695,5.140911926,
1696,5.142678172,
1697,5.143394217,
1698,10.26959379,
1699,10.26668665,
1700,10.2660613,
1701,5.135913927,
1702,5.142048052,
1703,5.142850023,
1704,6.578927345,
1705,10.26732631,
1706,10.26638591,
1707,10.26599924,
1708,5.141360648,
1709,5.142558831,
1710,5.142959816,
1711,10.2685961,
1712,10.26654344,
1713,10.26619496,
1714,10.26575101,
1715,10.2658799,
1716,10.26571282,
1717,10.26558871,
1718,10.26556961,
1719,10.26539776,
1720,10.26520204,
1721,10.26549324,
1722,10.26523069,
1723,10.26522591,
1724,10.26504451,
1725,10.26526888,
1726,10.26551233,
1727,10.26533571,
1728,10.26516863,
1729,10.26511135,
1730,10.2651018,
1731,10.26505406,
1732,10.26520682,
1733,10.26524023,
1734,10.26507793,
1735,10.26483925,
1736,10.26498246,
1737,10.26520204,
1738,10.26493472,
1739,10.2650111,
1740,10.26513044,
1741,10.2651734,
1742,10.26503497,
1743,10.26483925,
1744,10.26493949,
1745,10.26509702,
1746,10.26504451,
1747,10.26514476,
1748,10.26492995,
1749,10.26487266,
1750,10.26497768,
1751,10.2652832,
1752,10.26515431,
1753,10.26530706,
1754,10.26492517,
1755,10.26492995,
1756,10.26475332,
1757,10.26487266,
1758,10.26507316,
1759,10.26485834,
1760,10.26495382,
1761,10.26478196,
1762,10.26507316,
1763,10.2650827,
1764,10.26502065,
1765,10.26500633,
1766,10.26503974,
1767,10.2648297,
1768,10.2648297,
1769,10.26479629,
1770,10.26495382,
1771,10.26496336,
1772,10.26493949,
1773,10.26508748,
1774,10.26483925,
1775,10.26503974,
1776,10.26498246,
1777,10.264992,
1778,10.26483925,
1779,10.26492995,
1780,10.26486312,
1781,10.26499678,
1782,10.26489176,
1783,10.26490131,
1784,10.26502065,
1785,10.26453374,
1786,10.26499678,
1787,10.26485357,
1788,10.2650111,
1789,10.26485357,
1790,10.26503974,
1791,10.26468649,
1792,10.26491563,
1793,10.26502065,
1794,10.26467694,
1795,10.26454328,
1796,10.26489176,
1797,10.26475332,
1798,10.26481538,
1799,10.2648488,
1800,10.26490131,
1801,10.26452896,
1802,10.26499678,
1803,10.26485834,
1804,10.26485357,
1805,10.26496336,
1806,10.26493472,
1807,10.2650827,
1808,10.2646483,
1809,10.26493472,
1810,10.26504929,
1811,10.2648297,
1812,10.26471513,
1813,10.26491563,
1814,10.26476287,
1815,10.26482015,
1816,10.26488698,
1817,10.26494904,
1818,10.2648297,
1819,10.26478674,
1820,10.26503497,
1821,10.26496336,
1822,10.26498723,
1823,10.26497768,
1824,10.2648488,
1825,10.26517818,
1826,10.26492995,
1827,10.26467217,
1828,10.26485834,
